"Gene ID","source_id","Product Description","Gene Type","Input ID","Gene Name or Symbol","Computed GO Component IDs","Computed GO Components","Computed GO Function IDs","Computed GO Functions","Computed GO Process IDs","Computed GO Processes","Curated GO Component IDs","Curated GO Components","Curated GO Function IDs","Curated GO Functions","Curated GO Process IDs","Curated GO Processes"
"TGME49_212090","TGME49_212090-t26_1","hypothetical protein","protein coding gene","TGME49_212090","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212100","TGME49_212100-t26_1","ThiF family protein","protein coding gene","TGME49_212100","N/A","N/A","N/A","GO:0003824;GO:0008641","catalytic activity;ubiquitin-like modifier activating enzyme activity","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212110","TGME49_212110-t26_1","histone lysine demethylase JMJD5","protein coding gene","TGME49_212110","JMJD5","N/A","N/A","GO:0008168","methyltransferase activity","GO:0032259","methylation","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212130","TGME49_212130-t26_1","phospholipase, patatin family protein","protein coding gene","TGME49_212130","N/A","GO:0016021","integral component of membrane","GO:0050253;GO:0004806","retinyl-palmitate esterase activity;triglyceride lipase activity","GO:0016042;GO:0006629","lipid catabolic process;lipid metabolic process","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212140","TGME49_212140-t26_1","hypothetical protein","protein coding gene","TGME49_212140","N/A","GO:0030688","preribosome, small subunit precursor","N/A","N/A","GO:0006364","rRNA processing","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212145","TGME49_212145-t26_1","hypothetical protein","protein coding gene","TGME49_212145","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212150","TGME49_212150-t26_1","hypothetical protein","protein coding gene","TGME49_212150","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212160","TGME49_212160-t26_1","hypothetical protein","protein coding gene","TGME49_212160","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212170","TGME49_212170-t26_1","GIY-YIG catalytic domain-containing protein","protein coding gene","TGME49_212170","N/A","GO:0005622","intracellular anatomical structure","GO:0004518","nuclease activity","GO:0006281","DNA repair","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212180","TGME49_212180-t26_1","hypothetical protein","protein coding gene","TGME49_212180","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212190","TGME49_212190-t26_1","RNA recognition motif-containing protein","protein coding gene","TGME49_212190","N/A","N/A","N/A","GO:0003723;GO:0003676","RNA binding;nucleic acid binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212200","TGME49_212200-t26_1","hypothetical protein","protein coding gene","TGME49_212200","N/A","GO:0016021","integral component of membrane","GO:0015095","magnesium ion transmembrane transporter activity","GO:0015693","magnesium ion transport","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212210","TGME49_212210-t26_1","hypothetical protein","protein coding gene","TGME49_212210","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212220","TGME49_212220-t26_1","hypothetical protein","protein coding gene","TGME49_212220","N/A","N/A","N/A","GO:0046872","metal ion binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212240","TGME49_212240-t26_1","beta-1 tubulin, putative","protein coding gene","TGME49_212240","N/A","GO:0005737;GO:0005874;GO:0032991","cytoplasm;microtubule;protein-containing complex","GO:0005525;GO:0003924;GO:0005200","GTP binding;GTPase activity;structural constituent of cytoskeleton","GO:0007017;GO:0006184;GO:0051258","microtubule-based process;obsolete GTP catabolic process;protein polymerization","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212250","TGME49_212250-t26_1","XPG N-terminal domain-containing protein","protein coding gene","TGME49_212250","N/A","N/A","N/A","GO:0004518","nuclease activity","GO:0006281","DNA repair","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212260","TGME49_212260-t26_1","Sjogren's syndrome/scleroderma autoantigen 1 (Autoantigen p27) protein","protein coding gene","TGME49_212260","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212270","TGME49_212270-t26_1","hypothetical protein","protein coding gene","TGME49_212270","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212275","TGME49_212275-t26_1","hypothetical protein","protein coding gene","TGME49_212275","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212280","TGME49_212280-t26_1","hypothetical protein","protein coding gene","TGME49_212280","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212290","TGME49_212290-t26_1","ribosomal protein RPS19","protein coding gene","TGME49_212290","RPS19","GO:0005622;GO:0005840","intracellular anatomical structure;ribosome","GO:0003735","structural constituent of ribosome","GO:0006412","translation","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212300","TGME49_212300-t26_1","hypothetical protein","protein coding gene","TGME49_212300","N/A","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212310","TGME49_212310-t26_1","vacuolar ATP synthetase","protein coding gene","TGME49_212310","N/A","GO:0016021;GO:0033179;GO:0033177;GO:0005774","integral component of membrane;proton-transporting V-type ATPase, V0 domain;proton-transporting two-sector ATPase complex, proton-transporting domain;vacuolar membrane","GO:0015078","proton transmembrane transporter activity","GO:1902600","proton transmembrane transport","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212410","TGME49_212410-t26_1","dense granule protein GRA11","protein coding gene","TGME49_212410","N/A","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212710","TGME49_212710-t26_1","phenylalanine-4-hydroxylase","protein coding gene","TGME49_212710","N/A","N/A","N/A","GO:0016597;GO:0005506;GO:0004497;GO:0016714;GO:0004510","amino acid binding;iron ion binding;monooxygenase activity;oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced pteridine as one donor, and incorporation of one atom of oxygen;tryptophan 5-monooxygenase activity","GO:0009072;GO:0008152;GO:0055114","aromatic amino acid family metabolic process;metabolic process;obsolete oxidation-reduction process","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212725","TGME49_212725-t26_1","hypothetical protein","protein coding gene","TGME49_212725","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212735","TGME49_212735-t26_1","hypothetical protein","protein coding gene","TGME49_212735","N/A","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212740","TGME49_212740-t26_1","aromatic amino acid hydrolase AAH2","protein coding gene","TGME49_212740","AAH2","N/A","N/A","GO:0016787;GO:0005506;GO:0004497;GO:0016714;GO:0004511","hydrolase activity;iron ion binding;monooxygenase activity;oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced pteridine as one donor, and incorporation of one atom of oxygen;tyrosine 3-monooxygenase activity","GO:0009072;GO:0055114","aromatic amino acid family metabolic process;obsolete oxidation-reduction process","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212750","TGME49_212750-t26_1","tRNA-Met","ncRNA gene","TGME49_212750","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212760","TGME49_212760-t26_1","hypothetical protein","protein coding gene","TGME49_212760","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212770","TGME49_212770-t26_1","hypothetical protein","protein coding gene","TGME49_212770","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212780","TGME49_212780-t26_1","hypothetical protein","protein coding gene","TGME49_212780","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212800","TGME49_212800-t26_1","hypothetical protein","protein coding gene","TGME49_212800","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212810","TGME49_212810-t26_1","hypothetical protein","protein coding gene","TGME49_212810","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212820","TGME49_212820-t26_1","ubiquitin family protein","protein coding gene","TGME49_212820","N/A","N/A","N/A","GO:0005515","protein binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212830","TGME49_212830-t26_1","expressed protein JLP1","protein coding gene","TGME49_212830","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212840","TGME49_212840-t26_1","HIT zinc finger protein","protein coding gene","TGME49_212840","N/A","N/A","N/A","GO:0046872","metal ion binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212850","TGME49_212850-t26_1","hypothetical protein","protein coding gene","TGME49_212850","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212860","TGME49_212860-t26_1","hypothetical protein","protein coding gene","TGME49_212860","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212880","TGME49_212880-t26_1","surface antigen repeat-containing protein","protein coding gene","TGME49_212880","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212900","TGME49_212900-t26_1","hypothetical protein","protein coding gene","TGME49_212900","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212910","TGME49_212910-t26_1","rhomboid protease ROM3","protein coding gene","TGME49_212910","ROM3","GO:0016021","integral component of membrane","GO:0004252","serine-type endopeptidase activity","GO:0006508","proteolysis","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212920","TGME49_212920-t26_1","hypothetical protein","protein coding gene","TGME49_212920","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212930","TGME49_212930-t26_1","NifU family domain-containing protein","protein coding gene","TGME49_212930","N/A","N/A","N/A","GO:0005506;GO:0051536","iron ion binding;iron-sulfur cluster binding","GO:0016226","iron-sulfur cluster assembly","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212937","TGME49_212937-t26_1","hypothetical protein","protein coding gene","TGME49_212937","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212940","TGME49_212940-t26_1","hypothetical protein","protein coding gene","TGME49_212940","N/A","N/A","N/A","N/A","N/A","GO:0030261","chromosome condensation","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212950","TGME49_212950-t26_1","ADP-ribosylation factor family protein 2, putative","protein coding gene","TGME49_212950","N/A","GO:0005737;GO:0005622;GO:0005634","cytoplasm;intracellular anatomical structure;nucleus","GO:0005525;GO:0003924","GTP binding;GTPase activity","GO:0007264","small GTPase mediated signal transduction","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212955","TGME49_212955-t26_1","hypothetical protein","protein coding gene","TGME49_212955","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212960","TGME49_212960-t26_1","hypothetical protein","protein coding gene","TGME49_212960","N/A","GO:0005634","nucleus","N/A","N/A","GO:0080009;GO:0000381","mRNA methylation;regulation of alternative mRNA splicing, via spliceosome","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212970","TGME49_212970-t26_1","protein kinase (incomplete catalytic triad)","protein coding gene","TGME49_212970","N/A","N/A","N/A","GO:0005524;GO:0004683;GO:0004672","ATP binding;calmodulin-dependent protein kinase activity;protein kinase activity","GO:0006468","protein phosphorylation","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212980","TGME49_212980-t26_1","hypothetical protein","protein coding gene","TGME49_212980","N/A","GO:0016021","integral component of membrane","GO:0003723;GO:0003676","RNA binding;nucleic acid binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_212990","TGME49_212990-t26_1","hypothetical protein","protein coding gene","TGME49_212990","N/A","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_213000","TGME49_213000-t26_1","replication factor C, subunit 5, putative","protein coding gene","TGME49_213000","N/A","N/A","N/A","GO:0005524;GO:0003677;GO:0003887","ATP binding;DNA binding;DNA-directed DNA polymerase activity","GO:0006260","DNA replication","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_213010","TGME49_213010-t26_1","hypothetical protein","protein coding gene","TGME49_213010","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_213020","TGME49_213020-t26_1","hypothetical protein","protein coding gene","TGME49_213020","N/A","N/A","N/A","GO:0016740","transferase activity","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_213030","TGME49_213030-t26_1","hypothetical protein","protein coding gene","TGME49_213030","N/A","GO:0030132;GO:0030130","clathrin coat of coated pit;clathrin coat of trans-Golgi network vesicle","GO:0005198","structural molecule activity","GO:0006886;GO:0016192","intracellular protein transport;vesicle-mediated transport","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_213040","TGME49_213040-t26_1","hypothetical protein","protein coding gene","TGME49_213040","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_213050","TGME49_213050-t26_1","hypothetical protein","protein coding gene","TGME49_213050","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_213060","TGME49_213060-t26_1","WD domain, G-beta repeat-containing protein","protein coding gene","TGME49_213060","N/A","N/A","N/A","GO:0016805;GO:0005515","dipeptidase activity;protein binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_213065","TGME49_213065-t26_1","hypothetical protein","protein coding gene","TGME49_213065","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_213067","TGME49_213067-t26_1","hypothetical protein","protein coding gene","TGME49_213067","N/A","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_213069","TGME49_213069-t26_1","hypothetical protein","protein coding gene","TGME49_213069","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_213072","TGME49_213072-t26_1","Sec1 family protein","protein coding gene","TGME49_213072","N/A","N/A","N/A","N/A","N/A","GO:0006904;GO:0016192","vesicle docking involved in exocytosis;vesicle-mediated transport","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_213100","TGME49_213100-t26_1","hypothetical protein","protein coding gene","TGME49_213100","N/A","GO:0016021;GO:0016020","integral component of membrane;membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_213115","TGME49_213115-t26_1","hypothetical protein","protein coding gene","TGME49_213115","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_213240","TGME49_213240-t26_1","hypothetical protein","protein coding gene","TGME49_213240","N/A","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_213255","TGME49_213255-t26_1","hypothetical protein","protein coding gene","TGME49_213255","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_213280","TGME49_213280-t26_1","SAG-related sequence SRS25","protein coding gene","TGME49_213280","SRS25","GO:0016020","membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_213290","TGME49_213290-t26_1","hypothetical protein","protein coding gene","TGME49_213290","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_213300","TGME49_213300-t26_1","hypothetical protein","protein coding gene","TGME49_213300","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_213310","TGME49_213310-t26_1","hypothetical protein","protein coding gene","TGME49_213310","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_213325","TGME49_213325-t26_1","TBC domain-containing protein","protein coding gene","TGME49_213325","N/A","GO:0016021;GO:0005622","integral component of membrane;intracellular anatomical structure","GO:0005096","GTPase activator activity","GO:0043087","regulation of GTPase activity","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_213340","TGME49_213340-t26_1","GMC oxidoreductase","protein coding gene","TGME49_213340","N/A","N/A","N/A","GO:0050660;GO:0046593;GO:0016614","flavin adenine dinucleotide binding;mandelonitrile lyase activity;oxidoreductase activity, acting on CH-OH group of donors","GO:0055114","obsolete oxidation-reduction process","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_213350","TGME49_213350-t26_1","ribosomal protein RPS15","protein coding gene","TGME49_213350","RPS15","GO:0005840;GO:0015935","ribosome;small ribosomal subunit","GO:0003723;GO:0003735","RNA binding;structural constituent of ribosome","GO:0006412","translation","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_213370","TGME49_213370-t26_1","formin FRM3","protein coding gene","TGME49_213370","FRM3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_213380","TGME49_213380-t26_1","hypothetical protein","protein coding gene","TGME49_213380","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_213388","TGME49_213388-t26_1","hypothetical protein","protein coding gene","TGME49_213388","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_213392","TGME49_213392-t26_1","surface antigen repeat-containing protein","protein coding gene","TGME49_213392","N/A","N/A","N/A","GO:0003779","actin binding","GO:0030036","actin cytoskeleton organization","N/A","N/A","N/A","N/A","N/A","N/A"
